threshold,precision,recall,f1,alerts,avg_score_alerts,precision_at_10
0.86,0.0,0.0,0.0,0,0.0,0.1
0.87,0.0,0.0,0.0,0,0.0,0.1
0.88,0.0,0.0,0.0,0,0.0,0.1
0.89,0.0,0.0,0.0,0,0.0,0.1
0.9,0.0,0.0,0.0,0,0.0,0.1
0.91,0.0,0.0,0.0,0,0.0,0.1
0.92,0.0,0.0,0.0,0,0.0,0.1
0.93,0.0,0.0,0.0,0,0.0,0.1
0.9400000000000001,0.0,0.0,0.0,0,0.0,0.1
0.9500000000000001,0.0,0.0,0.0,0,0.0,0.1
0.96,0.0,0.0,0.0,0,0.0,0.1
0.97,0.0,0.0,0.0,0,0.0,0.1
0.98,0.0,0.0,0.0,0,0.0,0.1
0.99,0.0,0.0,0.0,0,0.0,0.1
1.0,0.0,0.0,0.0,0,0.0,0.1
