threshold,precision,recall,f1,alerts,avg_score_alerts,precision_at_10
0.4,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.41000000000000003,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.42,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.43,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.44,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.45,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.46,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.47000000000000003,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.48,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.49,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.5,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.51,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.52,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.53,1.0,1.0,1.0,2,0.7685344343384106,0.2
0.54,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.55,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.56,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.5700000000000001,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.58,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.59,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.6,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.61,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.62,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.63,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.64,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.65,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.66,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.67,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.68,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.6900000000000001,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.7000000000000001,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.71,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.72,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.73,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.74,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.75,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.76,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.77,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.78,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.79,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.8,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.81,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.8200000000000001,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.8300000000000001,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.84,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.85,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.86,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.87,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.88,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.89,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.9,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.91,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.92,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.93,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.9400000000000001,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.9500000000000001,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.96,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.97,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.98,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
0.99,1.0,0.5,0.6666666666666666,1,0.9981799721717834,0.2
1.0,0.0,0.0,0.0,0,0.0,0.2
