user_id,total_activities,failed_activities,downloads_count,activity_frequency,activity_hour_mean,activity_hour_std,activity_after_hours_rate,activity_weekend_rate,sensitive_files_accessed,after_hours_access,sensitive_after_hours_rate,total_logins,failed_logins,failed_login_rate,unique_ips,unique_locations,login_hour_mean,login_hour_std,after_hours_login_rate,weekend_login_rate,avg_session_duration,std_session_duration,login_to_activity_ratio,download_rate,risk_score,anomaly_score,supervised_score,risk_level,confidence
USER_0013,42,19,11,0.4666666666666667,18.0,0.0,0.0,0.16666666666666666,20,11,0.55,17,9,0.5294117647058824,17,3,18.0,0.0,0.0,0.35294117647058826,0,0,0.40476190476190477,0.2619047619047619,7.182574477515505,0.7403440802083694,0.0,High,48.06881604167388
USER_0069,53,22,14,0.6022727272727273,18.0,0.0,0.0,0.3584905660377358,21,9,0.42857142857142855,16,12,0.75,16,3,18.0,0.0,0.0,0.4375,0,0,0.3018867924528302,0.2641509433962264,7.143196838772871,0.599163264992757,0.0,High,19.832652998551392
USER_0016,50,14,13,0.5882352941176471,18.0,0.0,0.0,0.26,18,9,0.5,22,13,0.5909090909090909,22,3,18.0,0.0,0.0,0.4090909090909091,0,0,0.44,0.26,7.1296228286149645,0.632636121900285,0.0,High,26.527224380056992
USER_0078,41,19,12,0.45054945054945056,18.0,0.0,0.0,0.36585365853658536,21,11,0.5238095238095238,16,9,0.5625,16,3,18.0,0.0,0.0,0.4375,0,0,0.3902439024390244,0.2926829268292683,7.111172053779166,0.6982999258871877,0.0,High,39.65998517743754
USER_0021,53,16,16,0.5955056179775281,18.0,0.0,0.0,0.22641509433962265,23,14,0.6086956521739131,14,10,0.7142857142857143,14,3,18.0,0.0,0.0,0.21428571428571427,0,0,0.2641509433962264,0.3018867924528302,7.071392378813801,0.6042536246573673,0.0,High,20.850724931473465
USER_0073,43,14,7,0.48863636363636365,18.0,0.0,0.0,0.18604651162790697,29,18,0.6206896551724138,14,11,0.7857142857142857,14,3,18.0,0.0,0.0,0.2857142857142857,0,0,0.32558139534883723,0.16279069767441862,7.055031231347552,0.41928776175393867,0.0,High,16.142447649212265
USER_0049,41,12,8,0.45555555555555555,18.0,0.0,0.0,0.24390243902439024,19,13,0.6842105263157895,16,9,0.5625,16,3,18.0,0.0,0.0,0.3125,0,0,0.3902439024390244,0.1951219512195122,6.987150694406231,0.7156816828181475,0.0,High,43.1363365636295
USER_0084,58,19,18,0.651685393258427,18.0,0.0,0.0,0.25862068965517243,30,17,0.5666666666666667,15,11,0.7333333333333333,15,3,18.0,0.0,0.0,0.4,0,0,0.25862068965517243,0.3103448275862069,6.976802807915625,0.37553710750886027,0.0,High,24.892578498227948
USER_0027,63,21,11,0.7325581395348837,18.0,0.0,0.0,0.23809523809523808,28,12,0.42857142857142855,18,10,0.5555555555555556,18,3,18.0,0.0,0.0,0.2777777777777778,0,0,0.2857142857142857,0.1746031746031746,6.968227075128206,0.45749455680048456,0.0,High,8.501088639903088
USER_0081,53,18,10,0.6022727272727273,18.0,0.0,0.0,0.24528301886792453,20,14,0.7,19,9,0.47368421052631576,19,3,18.0,0.0,0.0,0.3684210526315789,0,0,0.3584905660377358,0.18867924528301888,6.952320761267512,0.6827806511463713,0.0,High,36.55613022927427
USER_0062,40,11,10,0.45977011494252873,18.0,0.0,0.0,0.325,20,9,0.45,21,14,0.6666666666666666,21,3,18.0,0.0,0.0,0.2857142857142857,0,0,0.525,0.25,6.9117412485900696,0.4940643444055819,0.0,High,1.187131118883622
USER_0026,53,22,13,0.6091954022988506,18.0,0.0,0.0,0.24528301886792453,17,9,0.5294117647058824,16,6,0.375,16,3,18.0,0.0,0.0,0.375,0,0,0.3018867924528302,0.24528301886792453,6.854895372758698,0.8381478063233146,0.0,High,67.62956126466293
USER_0011,49,21,15,0.5384615384615384,18.0,0.0,0.0,0.30612244897959184,20,7,0.35,13,7,0.5384615384615384,13,3,18.0,0.0,0.0,0.23076923076923078,0,0,0.2653061224489796,0.30612244897959184,6.835712224592966,0.7250570884063059,0.0,High,45.01141768126118
USER_0086,43,10,9,0.5119047619047619,18.0,0.0,0.0,0.20930232558139536,22,11,0.5,21,13,0.6190476190476191,21,3,18.0,0.0,0.0,0.19047619047619047,0,0,0.4883720930232558,0.20930232558139536,6.798770714954295,0.45314889993673035,0.0,High,9.37022001265393
USER_0036,61,26,12,0.7093023255813954,18.0,0.0,0.0,0.26229508196721313,22,8,0.36363636363636365,20,12,0.6,20,3,18.0,0.0,0.0,0.45,0,0,0.32786885245901637,0.19672131147540983,6.759762443823546,0.39577778205146863,0.11111111442248027,High,20.844443589706273
USER_0061,54,17,8,0.6067415730337079,18.0,0.0,0.0,0.2962962962962963,19,12,0.631578947368421,19,12,0.631578947368421,19,3,18.0,0.0,0.0,0.21052631578947367,0,0,0.35185185185185186,0.14814814814814814,6.7564089727122605,0.5508533952517979,0.0,High,10.170679050359578
USER_0008,44,14,11,0.4943820224719101,18.0,0.0,0.0,0.36363636363636365,25,14,0.56,13,5,0.38461538461538464,13,3,18.0,0.0,0.0,0.46153846153846156,0,0,0.29545454545454547,0.25,6.730324119692143,0.6491708916741877,0.0,High,29.834178334837546
USER_0092,47,11,13,0.5164835164835165,18.0,0.0,0.0,0.44680851063829785,21,13,0.6190476190476191,15,10,0.6666666666666666,15,3,18.0,0.0,0.0,0.3333333333333333,0,0,0.3191489361702128,0.2765957446808511,6.706965558517122,0.5615340163573909,0.0,High,12.306803271478174
USER_0097,49,14,15,0.5384615384615384,18.0,0.0,0.0,0.30612244897959184,24,13,0.5416666666666666,9,5,0.5555555555555556,9,3,18.0,0.0,0.0,0.3333333333333333,0,0,0.1836734693877551,0.30612244897959184,6.705320000445261,0.6671134102495642,0.0,High,33.42268204991284
USER_0001,53,16,12,0.6162790697674418,18.0,0.0,0.0,0.2830188679245283,13,6,0.46153846153846156,16,9,0.5625,16,3,18.0,0.0,0.0,0.375,0,0,0.3018867924528302,0.22641509433962265,6.647592926875241,0.7759535312579808,0.0,High,55.19070625159617
USER_0054,42,15,13,0.4666666666666667,18.0,0.0,0.0,0.23809523809523808,20,5,0.25,18,10,0.5555555555555556,18,3,18.0,0.0,0.0,0.2777777777777778,0,0,0.42857142857142855,0.30952380952380953,6.570297164369175,0.5515604662075011,0.0,High,10.31209324150022
USER_0100,58,17,9,0.651685393258427,18.0,0.0,0.0,0.29310344827586204,18,12,0.6666666666666666,20,11,0.55,20,3,18.0,0.0,0.0,0.35,0,0,0.3448275862068966,0.15517241379310345,6.543382063382222,0.5575045020206708,0.0,High,11.500900404134162
USER_0085,49,20,13,0.550561797752809,18.0,0.0,0.0,0.22448979591836735,19,8,0.42105263157894735,17,5,0.29411764705882354,17,3,18.0,0.0,0.0,0.4117647058823529,0,0,0.3469387755102041,0.2653061224489796,6.527576103305654,0.7436451779001462,0.0,High,48.72903558002923
USER_0004,50,12,13,0.5813953488372093,18.0,0.0,0.0,0.32,23,9,0.391304347826087,10,5,0.5,10,3,18.0,0.0,0.0,0.2,0,0,0.2,0.26,6.526959507770571,0.6467168354679884,0.0,High,29.343367093597685
USER_0058,50,13,11,0.5681818181818182,18.0,0.0,0.0,0.26,13,6,0.46153846153846156,15,8,0.5333333333333333,15,3,18.0,0.0,0.0,0.4,0,0,0.3,0.22,6.524657936856341,0.7809340694675416,0.0,High,56.18681389350832
USER_0015,42,8,15,0.4772727272727273,18.0,0.0,0.0,0.2857142857142857,20,7,0.35,17,14,0.8235294117647058,17,3,18.0,0.0,0.0,0.23529411764705882,0,0,0.40476190476190477,0.35714285714285715,6.50616248987847,0.3926696547276821,0.0,High,21.466069054463578
USER_0098,42,16,16,0.5185185185185185,18.0,0.0,0.0,0.23809523809523808,26,12,0.46153846153846156,11,5,0.45454545454545453,11,3,18.0,0.0,0.0,0.2727272727272727,0,0,0.2619047619047619,0.38095238095238093,6.485864220346464,0.5638623684506713,0.0,High,12.772473690134255
USER_0056,46,15,18,0.5054945054945055,18.0,0.0,0.0,0.1956521739130435,20,9,0.45,19,11,0.5789473684210527,19,3,18.0,0.0,0.0,0.21052631578947367,0,0,0.41304347826086957,0.391304347826087,6.46601185905121,0.489774854163724,0.0,High,2.045029167255197
USER_0082,50,20,17,0.5681818181818182,18.0,0.0,0.0,0.3,17,8,0.47058823529411764,16,10,0.625,16,3,18.0,0.0,0.0,0.125,0,0,0.32,0.34,6.462053281261679,0.5970801405919174,0.0,High,19.416028118383476
USER_0057,47,19,18,0.5465116279069767,18.0,0.0,0.0,0.2553191489361702,19,9,0.47368421052631576,19,8,0.42105263157894735,19,3,18.0,0.0,0.0,0.21052631578947367,0,0,0.40425531914893614,0.3829787234042553,6.442462321498619,0.6152238753055304,0.0,High,23.044775061106073
USER_0029,37,12,12,0.4111111111111111,18.0,0.0,0.0,0.3783783783783784,22,13,0.5909090909090909,18,9,0.5,18,3,18.0,0.0,0.0,0.2777777777777778,0,0,0.4864864864864865,0.32432432432432434,6.419685984942448,0.5012348602909114,0.0,High,0.24697205818227097
USER_0010,59,19,19,0.6483516483516484,18.0,0.0,0.0,0.3050847457627119,16,11,0.6875,18,9,0.5,18,3,18.0,0.0,0.0,0.2777777777777778,0,0,0.3050847457627119,0.3220338983050847,6.398635041318758,0.6411334147075697,0.0,High,28.226682941513936
USER_0044,50,22,15,0.5681818181818182,18.0,0.0,0.0,0.4,17,8,0.47058823529411764,16,6,0.375,16,3,18.0,0.0,0.0,0.375,0,0,0.32,0.3,6.335643126006021,0.7083347446351456,0.0,High,41.66694892702911
USER_0020,53,15,16,0.5888888888888889,18.0,0.0,0.0,0.37735849056603776,19,10,0.5263157894736842,25,12,0.48,25,3,18.0,0.0,0.0,0.28,0,0,0.4716981132075472,0.3018867924528302,6.3016207261780215,0.437156333618238,0.0,High,12.568733276352395
USER_0041,58,19,19,0.6444444444444445,18.0,0.0,0.0,0.3103448275862069,24,16,0.6666666666666666,15,5,0.3333333333333333,15,3,18.0,0.0,0.0,0.26666666666666666,0,0,0.25862068965517243,0.3275862068965517,6.257056656372629,0.555047574231406,0.0,High,11.00951484628121
USER_0005,49,15,12,0.620253164556962,18.0,0.0,0.0,0.30612244897959184,18,14,0.7777777777777778,22,12,0.5454545454545454,22,3,18.0,0.0,0.0,0.4090909090909091,0,0,0.4489795918367347,0.24489795918367346,6.225668156926178,0.4423617396923737,0.0,High,11.527652061525263
USER_0031,55,19,9,0.6043956043956044,18.0,0.0,0.0,0.2545454545454545,23,9,0.391304347826087,15,4,0.26666666666666666,15,3,18.0,0.0,0.0,0.2,0,0,0.2727272727272727,0.16363636363636364,6.189803008931964,0.5981419964726225,0.0,High,19.628399294524492
USER_0030,57,19,12,0.6333333333333333,18.0,0.0,0.0,0.22807017543859648,17,6,0.35294117647058826,15,6,0.4,15,3,18.0,0.0,0.0,0.3333333333333333,0,0,0.2631578947368421,0.21052631578947367,6.174398684864439,0.6680236343497501,0.0,High,33.60472686995002
USER_0022,46,11,10,0.5054945054945055,18.0,0.0,0.0,0.2826086956521739,23,6,0.2608695652173913,13,5,0.38461538461538464,13,3,18.0,0.0,0.0,0.23076923076923078,0,0,0.2826086956521739,0.21739130434782608,6.157645914582561,0.5543884371709858,0.0,High,10.87768743419717
USER_0066,49,13,8,0.550561797752809,18.0,0.0,0.0,0.30612244897959184,17,7,0.4117647058823529,16,5,0.3125,16,3,18.0,0.0,0.0,0.3125,0,0,0.32653061224489793,0.16326530612244897,6.121004929408536,0.6903894812000604,0.0,High,38.07789624001208
USER_0033,57,21,23,0.6333333333333333,18.0,0.0,0.0,0.3157894736842105,23,15,0.6521739130434783,19,7,0.3684210526315789,19,3,18.0,0.0,0.0,0.3157894736842105,0,0,0.3333333333333333,0.40350877192982454,6.074230574114659,0.3787726948085787,0.11111111442248027,High,24.245461038284255
USER_0045,60,22,10,0.6818181818181818,18.0,0.0,0.0,0.2833333333333333,22,11,0.5,10,7,0.7,10,3,18.0,0.0,0.0,0.2,0,0,0.16666666666666666,0.16666666666666666,6.021762586806883,0.4731825821855915,0.0,High,5.363483562881699
USER_0068,45,17,14,0.5,18.0,0.0,0.0,0.35555555555555557,18,6,0.3333333333333333,11,7,0.6363636363636364,11,3,18.0,0.0,0.0,0.18181818181818182,0,0,0.24444444444444444,0.3111111111111111,5.972796062135586,0.5577151445661546,0.0,Medium,11.543028913230913
USER_0024,63,18,21,0.7,18.0,0.0,0.0,0.36507936507936506,25,15,0.6,13,8,0.6153846153846154,13,3,18.0,0.0,0.0,0.23076923076923078,0,0,0.20634920634920634,0.3333333333333333,5.950325903490947,0.34702848048103174,0.0,Medium,30.59430390379365
USER_0099,54,13,7,0.6136363636363636,18.0,0.0,0.0,0.3148148148148148,21,9,0.42857142857142855,16,5,0.3125,16,3,18.0,0.0,0.0,0.3125,0,0,0.2962962962962963,0.12962962962962962,5.92128866342942,0.5436862211568942,0.0,Medium,8.737244231378849
USER_0050,41,9,9,0.47126436781609193,18.0,0.0,0.0,0.43902439024390244,19,5,0.2631578947368421,17,9,0.5294117647058824,17,3,18.0,0.0,0.0,0.29411764705882354,0,0,0.4146341463414634,0.21951219512195122,5.896256777992954,0.4429582037148283,0.0,Medium,11.40835925703434
USER_0096,41,16,12,0.47674418604651164,18.0,0.0,0.0,0.3170731707317073,19,7,0.3684210526315789,10,7,0.7,10,3,18.0,0.0,0.0,0.5,0,0,0.24390243902439024,0.2926829268292683,5.842062167727757,0.5008381225771005,0.0,Medium,0.16762451542009504
USER_0053,52,18,13,0.5977011494252874,18.0,0.0,0.0,0.2692307692307692,28,18,0.6428571428571429,12,2,0.16666666666666666,12,3,18.0,0.0,0.0,0.16666666666666666,0,0,0.23076923076923078,0.25,5.8198812885802385,0.4561223958777785,0.0,Medium,8.775520824444305
USER_0051,50,15,14,0.5952380952380952,18.0,0.0,0.0,0.2,19,10,0.5263157894736842,16,5,0.3125,16,3,18.0,0.0,0.0,0.625,0,0,0.32,0.28,5.778845470279338,0.5564625196435671,0.0,Medium,11.292503928713415
USER_0035,52,16,9,0.5777777777777777,18.0,0.0,0.0,0.38461538461538464,21,15,0.7142857142857143,12,5,0.4166666666666667,12,3,18.0,0.0,0.0,0.4166666666666667,0,0,0.23076923076923078,0.17307692307692307,5.764677733543542,0.5045334886854248,0.0,Medium,0.9066977370849605
USER_0076,64,23,17,0.735632183908046,18.0,0.0,0.0,0.296875,31,13,0.41935483870967744,8,6,0.75,8,3,18.0,0.0,0.0,0.375,0,0,0.125,0.265625,5.746178733820989,0.222258969169533,0.0,Medium,55.548206166093394
USER_0075,42,19,11,0.5060240963855421,18.0,0.0,0.0,0.30952380952380953,14,7,0.5,11,5,0.45454545454545453,11,3,18.0,0.0,0.0,0.18181818181818182,0,0,0.2619047619047619,0.2619047619047619,5.692972645854981,0.6559620554729618,0.0,Medium,31.192411094592366
USER_0074,55,17,15,0.6111111111111112,18.0,0.0,0.0,0.21818181818181817,18,10,0.5555555555555556,12,4,0.3333333333333333,12,3,18.0,0.0,0.0,0.08333333333333333,0,0,0.21818181818181817,0.2727272727272727,5.676810471924043,0.590861604156126,0.0,Medium,18.172320831225196
USER_0070,66,24,17,0.7333333333333333,18.0,0.0,0.0,0.30303030303030304,15,9,0.6,19,12,0.631578947368421,19,3,18.0,0.0,0.0,0.47368421052631576,0,0,0.2878787878787879,0.25757575757575757,5.591449802452698,0.3563877962352943,0.0,Medium,28.722440752941136
USER_0040,64,19,12,0.7032967032967034,18.0,0.0,0.0,0.28125,16,8,0.5,17,6,0.35294117647058826,17,3,18.0,0.0,0.0,0.23529411764705882,0,0,0.265625,0.1875,5.533965153939121,0.5321088000055179,0.0,Medium,6.421760001103571
USER_0059,60,18,14,0.7058823529411765,18.0,0.0,0.0,0.2833333333333333,19,9,0.47368421052631576,10,5,0.5,10,3,18.0,0.0,0.0,0.1,0,0,0.16666666666666666,0.23333333333333334,5.520214230229728,0.49180470963116474,0.0,Medium,1.6390580737670524
USER_0007,71,17,24,0.8068181818181818,18.0,0.0,0.0,0.323943661971831,19,13,0.6842105263157895,19,12,0.631578947368421,19,3,18.0,0.0,0.0,0.47368421052631576,0,0,0.2676056338028169,0.3380281690140845,5.511305791986513,0.2395776000703609,0.0,Medium,52.08447998592782
USER_0012,47,14,9,0.5340909090909091,18.0,0.0,0.0,0.2978723404255319,22,10,0.45454545454545453,9,3,0.3333333333333333,9,3,18.0,0.0,0.0,0.1111111111111111,0,0,0.19148936170212766,0.19148936170212766,5.4912264359033935,0.48340568731686206,0.0,Medium,3.318862536627587
USER_0048,48,15,9,0.5333333333333333,18.0,0.0,0.0,0.3125,11,7,0.6363636363636364,17,7,0.4117647058823529,17,3,18.0,0.0,0.0,0.29411764705882354,0,0,0.3541666666666667,0.1875,5.486369080607622,0.6054632378938409,0.0,Medium,21.092647578768187
USER_0025,52,11,14,0.5909090909090909,18.0,0.0,0.0,0.3076923076923077,15,10,0.6666666666666666,12,6,0.5,12,3,18.0,0.0,0.0,0.08333333333333333,0,0,0.23076923076923078,0.2692307692307692,5.466423737661085,0.5394169943231052,0.0,Medium,7.8833988646210384
USER_0071,46,17,11,0.5348837209302325,18.0,0.0,0.0,0.3695652173913043,13,7,0.5384615384615384,10,7,0.7,10,3,18.0,0.0,0.0,0.2,0,0,0.21739130434782608,0.2391304347826087,5.3520606023514325,0.5234990215556001,0.0,Medium,4.699804311120026
USER_0046,49,16,14,0.5384615384615384,18.0,0.0,0.0,0.32653061224489793,19,12,0.631578947368421,13,8,0.6153846153846154,13,2,18.0,0.0,0.0,0.38461538461538464,0,0,0.2653061224489796,0.2857142857142857,5.1529871275733585,0.37618841015754867,0.0,Medium,24.762317968490265
USER_0079,52,17,11,0.5909090909090909,18.0,0.0,0.0,0.28846153846153844,11,7,0.6363636363636364,11,6,0.5454545454545454,11,3,18.0,0.0,0.0,0.45454545454545453,0,0,0.21153846153846154,0.21153846153846154,5.143001536680982,0.5553356376264669,0.0,Medium,11.067127525293374
USER_0063,49,12,15,0.550561797752809,18.0,0.0,0.0,0.24489795918367346,16,9,0.5625,10,3,0.3,10,3,18.0,0.0,0.0,0.2,0,0,0.20408163265306123,0.30612244897959184,5.13878979645075,0.5404578177762819,0.0,Medium,8.091563555256375
USER_0047,41,13,13,0.47126436781609193,18.0,0.0,0.0,0.34146341463414637,20,10,0.5,7,4,0.5714285714285714,7,3,18.0,0.0,0.0,0.2857142857142857,0,0,0.17073170731707318,0.3170731707317073,5.120581465599447,0.40341725580078325,0.0,Medium,19.31654883984335
USER_0038,38,13,9,0.42696629213483145,18.0,0.0,0.0,0.15789473684210525,19,12,0.631578947368421,11,3,0.2727272727272727,11,3,18.0,0.0,0.0,0.18181818181818182,0,0,0.2894736842105263,0.23684210526315788,4.9622101143235655,0.4237322520831954,0.0,Medium,15.253549583360915
USER_0080,35,10,5,0.3977272727272727,18.0,0.0,0.0,0.2,17,8,0.47058823529411764,14,6,0.42857142857142855,14,3,18.0,0.0,0.0,0.5,0,0,0.4,0.14285714285714285,4.961433697660563,0.36478238754878123,0.0,Medium,27.043522490243753
USER_0002,55,20,16,0.6111111111111112,18.0,0.0,0.0,0.21818181818181817,18,5,0.2777777777777778,11,6,0.5454545454545454,11,3,18.0,0.0,0.0,0.09090909090909091,0,0,0.2,0.2909090909090909,4.927288956358831,0.3320526538362516,0.0,Medium,33.58946923274968
USER_0060,52,22,15,0.5909090909090909,18.0,0.0,0.0,0.2692307692307692,11,4,0.36363636363636365,13,6,0.46153846153846156,13,3,18.0,0.0,0.0,0.46153846153846156,0,0,0.25,0.28846153846153844,4.818340105020784,0.47417027971141734,0.0,Medium,5.165944057716532
USER_0094,72,18,9,0.7912087912087912,18.0,0.0,0.0,0.3611111111111111,22,11,0.5,15,7,0.4666666666666667,15,3,18.0,0.0,0.0,0.06666666666666667,0,0,0.20833333333333334,0.125,4.768422901687702,0.15984766090579655,0.0,Medium,68.03046781884069
USER_0091,43,16,12,0.4725274725274725,18.0,0.0,0.0,0.2558139534883721,12,4,0.3333333333333333,14,5,0.35714285714285715,14,3,18.0,0.0,0.0,0.14285714285714285,0,0,0.32558139534883723,0.27906976744186046,4.725601869265956,0.46250645809989915,0.0,Medium,7.498708380020169
USER_0089,52,18,18,0.6190476190476191,18.0,0.0,0.0,0.4230769230769231,12,9,0.75,12,5,0.4166666666666667,12,3,18.0,0.0,0.0,0.25,0,0,0.23076923076923078,0.34615384615384615,4.509178666586736,0.4084006574300942,0.0,Medium,18.319868513981163
USER_0083,55,23,20,0.625,18.0,0.0,0.0,0.21818181818181817,15,7,0.4666666666666667,9,4,0.4444444444444444,9,3,18.0,0.0,0.0,0.4444444444444444,0,0,0.16363636363636364,0.36363636363636365,4.3976313223199375,0.34364746191638995,0.0,Medium,31.27050761672201
USER_0032,57,22,14,0.6263736263736264,18.0,0.0,0.0,0.3157894736842105,13,7,0.5384615384615384,10,4,0.4,10,3,18.0,0.0,0.0,0.1,0,0,0.17543859649122806,0.24561403508771928,4.3673823482247425,0.38447231516678465,0.0,Medium,23.10553696664307
